timestamp,open,high,low,close,volume
2020-01-05 16:00:00+00:00,137.16,138.17,136.5,137.87,121528.473
2020-01-05 20:00:00+00:00,137.86,137.94,134.16,135.33,168577.605
2020-01-06 00:00:00+00:00,135.32,139.62,134.82,139.41,232937.748
2020-01-06 04:00:00+00:00,139.42,139.68,138.47,138.79,76424.407
2020-01-06 08:00:00+00:00,138.79,142.99,138.75,141.5,210190.611
2020-01-06 12:00:00+00:00,141.48,143.0,139.02,140.14,234037.419
2020-01-06 16:00:00+00:00,140.14,141.8,139.97,141.29,124317.489
2020-01-06 20:00:00+00:00,141.32,144.38,141.23,144.04,217239.492
2020-01-07 00:00:00+00:00,144.11,145.25,143.13,143.48,154141.659
2020-01-07 04:00:00+00:00,143.49,143.61,142.06,142.8,74912.143
2020-01-07 08:00:00+00:00,142.82,143.74,142.39,142.63,86888.326
2020-01-07 12:00:00+00:00,142.64,142.64,138.78,139.46,179320.449
2020-01-07 16:00:00+00:00,139.45,144.02,138.7,143.2,287158.889
2020-01-07 20:00:00+00:00,143.18,145.02,141.32,142.86,180910.039
2020-01-08 00:00:00+00:00,142.86,147.94,142.76,144.56,263713.776
2020-01-08 04:00:00+00:00,144.55,145.26,142.58,143.59,131860.188
2020-01-08 08:00:00+00:00,143.55,144.5,142.95,143.52,120282.257
2020-01-08 12:00:00+00:00,143.52,143.66,140.4,141.47,252076.839
2020-01-08 16:00:00+00:00,141.45,141.91,137.63,137.9,279102.318
2020-01-08 20:00:00+00:00,137.91,141.51,137.15,140.75,161098.388
2020-01-09 00:00:00+00:00,140.76,141.52,139.46,139.93,143960.042
2020-01-09 04:00:00+00:00,139.93,140.38,138.64,139.91,128976.381
2020-01-09 08:00:00+00:00,139.93,140.09,137.6,138.21,160678.12
2020-01-09 12:00:00+00:00,138.21,138.9,137.68,138.12,98730.225
2020-01-09 16:00:00+00:00,138.13,138.45,135.33,137.53,196720.429
2020-01-09 20:00:00+00:00,137.49,139.33,136.03,137.73,227799.016
2020-01-10 00:00:00+00:00,137.73,137.99,136.31,136.94,97929.578
2020-01-10 04:00:00+00:00,136.97,137.07,135.22,136.64,98236.815
2020-01-10 08:00:00+00:00,136.64,139.0,135.3,138.34,147583.881
2020-01-10 12:00:00+00:00,138.34,142.99,137.96,142.43,198651.083
2020-01-10 16:00:00+00:00,142.44,145.15,140.62,143.38,238962.403
2020-01-10 20:00:00+00:00,143.38,144.98,141.49,144.8,127014.489
2020-01-11 00:00:00+00:00,144.8,145.29,142.75,143.45,129989.755
2020-01-11 04:00:00+00:00,143.47,144.01,142.0,142.88,112261.26
2020-01-11 08:00:00+00:00,142.88,144.0,142.37,142.61,108633.287
2020-01-11 12:00:00+00:00,142.56,143.72,142.05,143.4,102671.036
2020-01-11 16:00:00+00:00,143.4,148.03,142.54,146.29,178871.634
2020-01-11 20:00:00+00:00,146.25,147.81,142.15,142.4,199736.232
2020-01-12 00:00:00+00:00,142.4,144.51,141.71,143.98,116760.393
2020-01-12 04:00:00+00:00,143.99,145.89,143.37,144.54,99967.424
2020-01-12 08:00:00+00:00,144.54,145.42,143.21,143.42,103599.314
2020-01-12 12:00:00+00:00,143.45,145.42,143.37,144.99,118458.663
2020-01-12 16:00:00+00:00,144.99,145.68,143.6,144.46,106191.361
2020-01-12 20:00:00+00:00,144.42,146.6,144.3,146.57,85279.756
2020-01-13 00:00:00+00:00,146.57,147.0,142.53,143.44,116661.639
2020-01-13 04:00:00+00:00,143.44,144.07,142.32,142.89,75379.75
2020-01-13 08:00:00+00:00,142.9,144.28,142.59,142.81,100795.025
2020-01-13 12:00:00+00:00,142.8,143.76,142.5,142.81,93425.025
2020-01-13 16:00:00+00:00,142.81,143.96,142.52,143.43,81803.968
2020-01-13 20:00:00+00:00,143.48,144.65,143.38,143.58,90590.265
2020-01-14 00:00:00+00:00,143.57,149.41,143.49,148.95,245590.833
2020-01-14 04:00:00+00:00,148.95,150.78,148.09,149.09,159653.866
2020-01-14 08:00:00+00:00,149.07,151.82,149.0,151.58,158257.052
2020-01-14 12:00:00+00:00,151.57,157.8,150.81,156.08,416421.535
2020-01-14 16:00:00+00:00,156.08,171.0,153.18,165.63,834183.433
2020-01-14 20:00:00+00:00,165.56,168.18,160.48,165.77,355452.695
2020-01-15 00:00:00+00:00,165.75,172.18,162.81,162.81,451003.529
2020-01-15 04:00:00+00:00,162.8,163.9,159.35,161.64,223890.846
2020-01-15 08:00:00+00:00,161.63,167.9,161.1,164.73,166018.573
2020-01-15 12:00:00+00:00,164.74,169.14,162.15,162.62,256534.361
2020-01-15 16:00:00+00:00,162.58,165.36,160.77,164.73,160500.659
2020-01-15 20:00:00+00:00,164.75,167.54,163.98,166.6,134051.311
2020-01-16 00:00:00+00:00,166.61,167.63,158.43,160.15,190624.162
2020-01-16 04:00:00+00:00,160.11,162.8,159.49,161.16,83428.47
2020-01-16 08:00:00+00:00,161.2,164.28,159.82,164.28,106113.484
2020-01-16 12:00:00+00:00,164.23,165.92,160.37,162.72,162866.43
2020-01-16 16:00:00+00:00,162.66,164.47,160.82,163.65,129978.557
2020-01-16 20:00:00+00:00,163.7,166.0,162.48,164.37,111188.371
2020-01-17 00:00:00+00:00,164.39,167.49,162.27,165.2,151630.984
2020-01-17 04:00:00+00:00,165.24,171.57,164.92,171.23,203720.42
2020-01-17 08:00:00+00:00,171.15,174.79,169.88,170.1,170142.282
2020-01-17 12:00:00+00:00,170.11,170.4,165.23,168.5,137651.049
2020-01-17 16:00:00+00:00,168.49,173.9,167.26,169.43,184279.067
2020-01-17 20:00:00+00:00,169.44,173.56,168.61,170.06,99283.546
2020-01-18 00:00:00+00:00,170.06,174.0,169.22,172.09,96617.44
2020-01-18 04:00:00+00:00,172.06,172.06,165.08,168.19,103994.88
2020-01-18 08:00:00+00:00,168.28,170.34,167.38,169.27,71215.164
2020-01-18 12:00:00+00:00,169.23,179.57,169.02,175.68,311408.301
2020-01-18 16:00:00+00:00,175.67,177.82,172.82,175.16,144170.258
2020-01-18 20:00:00+00:00,175.16,177.3,174.1,174.43,92038.314
2020-01-19 00:00:00+00:00,174.37,178.42,173.61,176.4,138302.273
2020-01-19 04:00:00+00:00,176.38,177.06,174.65,176.73,61506.213
2020-01-19 08:00:00+00:00,176.7,177.56,164.33,166.87,251946.58
2020-01-19 12:00:00+00:00,166.8,166.8,161.81,164.96,134386.671
2020-01-19 16:00:00+00:00,164.96,166.4,164.07,165.16,68432.541
2020-01-19 20:00:00+00:00,165.11,167.78,163.63,167.04,87797.541
2020-01-20 00:00:00+00:00,167.04,167.9,165.29,165.85,61301.714
2020-01-20 04:00:00+00:00,165.96,166.65,164.5,165.8,41935.952
2020-01-20 08:00:00+00:00,165.81,166.4,162.53,163.24,52618.885
2020-01-20 12:00:00+00:00,163.3,167.23,161.5,167.03,120005.233
2020-01-20 16:00:00+00:00,166.98,167.97,166.17,167.75,51929.557
2020-01-20 20:00:00+00:00,167.75,169.48,166.86,167.03,62264.528
2020-01-21 00:00:00+00:00,167.01,168.5,165.73,168.46,39746.008
2020-01-21 04:00:00+00:00,168.42,168.9,166.41,166.75,42049.361
2020-01-21 08:00:00+00:00,166.73,168.81,166.06,168.13,45174.17
2020-01-21 12:00:00+00:00,168.12,169.4,167.5,168.27,42546.206
2020-01-21 16:00:00+00:00,168.3,168.63,165.02,165.25,79590.138
2020-01-21 20:00:00+00:00,165.31,170.34,165.27,169.52,102460.116
2020-01-22 00:00:00+00:00,169.62,170.18,167.99,168.77,36088.997
2020-01-22 04:00:00+00:00,168.8,171.61,168.77,169.38,71185.885
2020-01-22 08:00:00+00:00,169.4,169.69,167.09,168.14,74802.507
2020-01-22 12:00:00+00:00,168.14,168.38,166.12,167.59,70247.761
2020-01-22 16:00:00+00:00,167.59,169.2,166.71,168.16,55091.693
2020-01-22 20:00:00+00:00,168.14,168.36,167.58,168.19,26961.331
2020-01-23 00:00:00+00:00,168.24,168.38,164.36,165.63,77312.898
2020-01-23 04:00:00+00:00,165.61,165.67,162.89,165.05,86778.837
2020-01-23 08:00:00+00:00,165.05,165.8,162.59,162.86,79279.713
2020-01-23 12:00:00+00:00,162.86,164.0,161.16,163.28,91480.333
2020-01-23 16:00:00+00:00,163.28,163.67,159.41,160.7,97333.384
2020-01-23 20:00:00+00:00,160.78,163.63,160.03,162.97,48917.055
2020-01-24 00:00:00+00:00,162.97,163.65,158.0,159.14,70113.522
2020-01-24 04:00:00+00:00,159.12,160.17,158.39,159.32,50868.962
2020-01-24 08:00:00+00:00,159.41,161.2,155.72,160.79,108186.018
2020-01-24 12:00:00+00:00,160.83,163.5,160.13,162.72,109446.004
2020-01-24 16:00:00+00:00,162.75,164.65,160.75,163.87,82702.046
2020-01-24 20:00:00+00:00,163.86,164.51,162.09,162.63,51251.872
2020-01-25 00:00:00+00:00,162.66,162.69,157.8,159.15,66027.059
2020-01-25 04:00:00+00:00,159.15,160.76,158.81,159.79,31904.257
2020-01-25 08:00:00+00:00,159.72,161.63,159.0,159.49,43778.575
2020-01-25 12:00:00+00:00,159.49,161.19,159.0,160.59,49315.594
2020-01-25 16:00:00+00:00,160.61,161.7,160.14,161.16,48080.151
2020-01-25 20:00:00+00:00,161.23,163.0,160.26,160.52,43679.919
2020-01-26 00:00:00+00:00,160.5,162.0,159.5,161.32,47244.245
2020-01-26 04:00:00+00:00,161.38,161.88,160.5,161.33,31259.408
2020-01-26 08:00:00+00:00,161.38,163.84,161.01,163.3,64073.47
2020-01-26 12:00:00+00:00,163.31,164.08,162.88,163.44,48759.56
2020-01-26 16:00:00+00:00,163.48,167.13,163.24,166.25,87991.46
2020-01-26 20:00:00+00:00,166.23,168.16,166.13,167.9,46860.72
2020-01-27 00:00:00+00:00,167.98,169.94,167.5,167.8,74748.928
2020-01-27 04:00:00+00:00,167.8,168.73,166.55,167.54,47578.746
2020-01-27 08:00:00+00:00,167.47,169.11,165.28,168.64,70928.386
2020-01-27 12:00:00+00:00,168.67,171.0,168.3,170.1,81417.181
2020-01-27 16:00:00+00:00,170.14,171.82,169.19,171.38,81827.382
2020-01-27 20:00:00+00:00,171.38,172.26,169.78,170.21,61539.169
2020-01-28 00:00:00+00:00,170.25,174.34,170.22,173.22,89873.696
2020-01-28 04:00:00+00:00,173.3,173.94,171.07,172.18,65201.554
2020-01-28 08:00:00+00:00,172.15,173.4,170.37,172.25,71256.628
2020-01-28 12:00:00+00:00,172.25,175.22,170.82,172.58,127242.745
2020-01-28 16:00:00+00:00,172.6,173.33,170.47,171.57,63042.275
2020-01-28 20:00:00+00:00,171.54,176.7,171.54,175.88,108665.561
2020-01-29 00:00:00+00:00,175.89,177.97,175.53,176.7,103818.813
2020-01-29 04:00:00+00:00,176.76,178.85,176.15,178.23,55111.316
2020-01-29 08:00:00+00:00,178.24,178.69,174.53,176.39,85817.155
2020-01-29 12:00:00+00:00,176.36,176.8,175.0,175.35,57587.768
2020-01-29 16:00:00+00:00,175.35,177.42,174.81,176.89,46132.523
2020-01-29 20:00:00+00:00,177.0,177.5,173.3,173.8,53152.03
2020-01-30 00:00:00+00:00,173.86,174.16,171.07,173.6,69097.175
2020-01-30 04:00:00+00:00,173.62,177.02,173.54,176.34,70223.389
2020-01-30 08:00:00+00:00,176.34,177.15,174.5,175.51,67182.036
2020-01-30 12:00:00+00:00,175.48,177.8,175.21,177.75,94530.901
2020-01-30 16:00:00+00:00,177.79,182.39,174.8,181.75,212549.233
2020-01-30 20:00:00+00:00,181.81,187.4,181.79,185.14,140187.874
2020-01-31 00:00:00+00:00,185.16,186.34,182.57,183.77,111921.8
2020-01-31 04:00:00+00:00,183.78,184.1,181.14,182.66,101700.546
2020-01-31 08:00:00+00:00,182.67,184.0,180.63,181.19,101605.745
2020-01-31 12:00:00+00:00,181.19,181.19,175.5,180.2,185539.666
2020-01-31 16:00:00+00:00,180.2,180.94,177.75,179.64,82439.578
2020-01-31 20:00:00+00:00,179.63,182.83,179.43,180.14,89314.714
2020-02-01 00:00:00+00:00,180.14,184.58,179.41,183.79,99299.918
2020-02-01 04:00:00+00:00,183.8,184.29,181.72,183.37,67098.161
2020-02-01 08:00:00+00:00,183.44,183.63,180.05,181.3,110667.56
2020-02-01 12:00:00+00:00,181.3,182.81,180.04,181.65,98540.279
2020-02-01 16:00:00+00:00,181.67,184.0,181.45,183.0,93766.72
2020-02-01 20:00:00+00:00,183.06,184.4,182.56,183.82,57315.381
2020-02-02 00:00:00+00:00,183.8,183.83,179.96,180.8,94455.589
2020-02-02 04:00:00+00:00,180.8,188.3,179.0,187.34,237531.522
2020-02-02 08:00:00+00:00,187.28,192.32,186.5,191.81,172540.077
2020-02-02 12:00:00+00:00,191.82,193.7,189.65,192.66,186850.142
2020-02-02 16:00:00+00:00,192.66,193.33,190.57,191.66,101315.399
2020-02-02 20:00:00+00:00,191.63,192.53,188.22,188.59,114650.069
2020-02-03 00:00:00+00:00,188.64,195.45,187.32,191.56,225962.086
2020-02-03 04:00:00+00:00,191.55,192.24,189.54,190.19,77565.011
2020-02-03 08:00:00+00:00,190.15,190.91,187.74,189.95,96345.017
2020-02-03 12:00:00+00:00,189.97,190.96,187.42,187.68,110124.454
2020-02-03 16:00:00+00:00,187.7,190.49,186.65,190.39,80450.262
2020-02-03 20:00:00+00:00,190.39,192.0,188.42,189.92,61607.708
2020-02-04 00:00:00+00:00,189.89,191.76,188.11,188.23,97668.44
2020-02-04 04:00:00+00:00,188.24,189.26,186.38,188.39,90653.208
2020-02-04 08:00:00+00:00,188.42,188.6,184.71,187.14,150666.292
2020-02-04 12:00:00+00:00,187.12,188.95,184.91,188.49,139519.271
2020-02-04 16:00:00+00:00,188.48,189.95,187.91,188.06,78483.517
2020-02-04 20:00:00+00:00,188.06,189.59,187.05,189.01,57299.651
2020-02-05 00:00:00+00:00,189.0,190.44,188.26,189.99,73552.626
2020-02-05 04:00:00+00:00,189.98,192.3,189.26,191.06,104536.082
2020-02-05 08:00:00+00:00,191.05,198.31,190.53,197.88,202666.109
2020-02-05 12:00:00+00:00,197.9,199.5,196.01,199.13,190580.056
2020-02-05 16:00:00+00:00,199.2,205.7,198.66,202.32,219133.57
2020-02-05 20:00:00+00:00,202.32,208.18,202.31,204.1,112343.172
2020-02-06 00:00:00+00:00,204.1,207.0,201.28,206.89,136891.787
2020-02-06 04:00:00+00:00,206.83,212.0,204.98,209.38,180409.431
2020-02-06 08:00:00+00:00,209.37,211.31,207.82,210.79,186663.225
2020-02-06 12:00:00+00:00,210.79,216.7,205.29,212.59,449853.813
2020-02-06 16:00:00+00:00,212.6,214.63,211.11,212.09,177287.306
2020-02-06 20:00:00+00:00,212.14,214.47,211.25,213.27,123883.755
2020-02-07 00:00:00+00:00,213.3,221.27,213.3,217.29,234754.177
2020-02-07 04:00:00+00:00,217.39,219.9,215.99,219.2,140521.153
2020-02-07 08:00:00+00:00,219.2,225.36,217.83,220.74,260923.862
2020-02-07 12:00:00+00:00,220.68,224.17,218.13,221.77,210125.428
2020-02-07 16:00:00+00:00,221.83,223.23,219.8,221.6,112620.159
2020-02-07 20:00:00+00:00,221.6,224.46,218.78,223.57,95229.957
2020-02-08 00:00:00+00:00,223.57,224.6,213.35,217.52,246661.615
2020-02-08 04:00:00+00:00,217.56,222.12,217.33,220.67,152068.787
2020-02-08 08:00:00+00:00,220.64,227.78,220.63,226.5,278915.331
2020-02-08 12:00:00+00:00,226.57,228.02,223.78,225.59,161892.383
2020-02-08 16:00:00+00:00,225.6,226.39,222.35,225.0,129133.999
2020-02-08 20:00:00+00:00,225.02,225.2,222.05,223.57,121872.993
2020-02-09 00:00:00+00:00,223.57,228.99,223.5,228.66,183142.501
2020-02-09 04:00:00+00:00,228.66,230.9,226.66,229.9,164937.95
2020-02-09 08:00:00+00:00,229.84,230.44,227.35,228.49,170143.259
2020-02-09 12:00:00+00:00,228.48,229.6,224.5,227.29,184406.94
2020-02-09 16:00:00+00:00,227.29,228.75,226.11,227.23,142415.915
2020-02-09 20:00:00+00:00,227.28,229.0,224.72,228.64,123975.222
2020-02-10 00:00:00+00:00,228.71,229.96,225.14,226.02,159329.181
2020-02-10 04:00:00+00:00,226.0,226.31,220.12,224.6,261682.694
2020-02-10 08:00:00+00:00,224.65,224.84,217.32,219.18,285041.71
2020-02-10 12:00:00+00:00,219.2,225.71,218.2,223.48,207672.927
2020-02-10 16:00:00+00:00,223.45,224.64,220.47,221.26,170500.923
2020-02-10 20:00:00+00:00,221.26,225.48,221.26,223.03,91443.589
2020-02-11 00:00:00+00:00,223.04,223.91,218.72,219.51,150167.359
2020-02-11 04:00:00+00:00,219.51,221.25,218.65,218.9,122097.646
2020-02-11 08:00:00+00:00,218.9,223.33,218.64,223.02,131013.715
2020-02-11 12:00:00+00:00,223.0,231.17,222.26,229.44,301322.457
2020-02-11 16:00:00+00:00,229.45,239.98,228.61,239.1,393533.843
2020-02-11 20:00:00+00:00,239.1,239.5,235.67,237.16,96151.428
2020-02-12 00:00:00+00:00,237.17,249.29,237.17,245.42,292337.784
2020-02-12 04:00:00+00:00,245.42,257.82,245.35,253.95,311134.147
2020-02-12 08:00:00+00:00,254.01,259.0,250.03,256.35,313262.626
2020-02-12 12:00:00+00:00,256.4,258.58,251.71,254.42,323009.747
2020-02-12 16:00:00+00:00,254.4,267.81,253.73,265.48,451106.346
2020-02-12 20:00:00+00:00,265.48,277.97,262.46,266.24,532956.827
2020-02-13 00:00:00+00:00,266.26,275.68,265.33,269.73,343015.186
2020-02-13 04:00:00+00:00,269.75,274.29,265.31,266.39,246920.259
2020-02-13 08:00:00+00:00,266.4,268.8,256.2,263.8,652171.762
2020-02-13 12:00:00+00:00,263.8,278.8,262.36,270.76,675957.107
2020-02-13 16:00:00+00:00,270.67,273.0,265.0,269.64,277846.378
2020-02-13 20:00:00+00:00,269.7,270.0,262.88,268.48,191087.328
2020-02-14 00:00:00+00:00,268.48,270.57,264.38,267.08,172482.777
2020-02-14 04:00:00+00:00,267.12,269.1,260.53,263.03,212263.16
2020-02-14 08:00:00+00:00,263.11,273.72,262.67,271.47,298185.395
2020-02-14 12:00:00+00:00,271.46,275.81,269.33,273.28,208868.048
2020-02-14 16:00:00+00:00,273.25,285.61,272.73,282.86,382196.618
2020-02-14 20:00:00+00:00,282.86,287.58,281.31,285.4,173165.177
2020-02-15 00:00:00+00:00,285.4,289.0,278.7,282.68,300187.817
2020-02-15 04:00:00+00:00,282.55,283.04,278.07,279.81,166484.077
2020-02-15 08:00:00+00:00,279.77,285.68,279.5,282.11,176334.442
2020-02-15 12:00:00+00:00,282.07,284.0,268.39,274.35,311588.519
2020-02-15 16:00:00+00:00,274.36,280.0,262.41,267.59,802380.622
2020-02-15 20:00:00+00:00,267.58,270.04,263.2,265.08,168244.936
2020-02-16 00:00:00+00:00,265.16,274.3,258.6,271.53,312972.175
2020-02-16 04:00:00+00:00,271.53,274.0,268.64,270.34,153556.3
2020-02-16 08:00:00+00:00,270.32,273.3,266.15,266.21,177763.496
2020-02-16 12:00:00+00:00,266.26,268.7,256.38,259.43,453380.574
2020-02-16 16:00:00+00:00,259.5,263.02,237.86,250.0,885265.715
2020-02-16 20:00:00+00:00,249.99,263.33,248.77,258.87,314553.141
2020-02-17 00:00:00+00:00,258.87,261.71,246.53,249.84,352136.625
2020-02-17 04:00:00+00:00,249.74,254.0,242.32,248.83,386188.53
2020-02-17 08:00:00+00:00,248.82,254.0,243.0,248.68,383940.775
2020-02-17 12:00:00+00:00,248.48,258.51,243.81,256.68,455761.412
2020-02-17 16:00:00+00:00,256.73,262.9,254.5,260.71,375992.941
2020-02-17 20:00:00+00:00,260.74,268.81,257.94,268.0,175002.609
2020-02-18 00:00:00+00:00,267.99,272.0,263.42,269.48,210501.449
2020-02-18 04:00:00+00:00,269.45,271.94,266.04,268.94,157328.11
2020-02-18 08:00:00+00:00,268.93,269.17,262.44,267.76,252980.903
2020-02-18 12:00:00+00:00,267.8,275.32,258.78,273.97,467087.092
2020-02-18 16:00:00+00:00,273.97,286.0,273.1,285.06,468035.878
2020-02-18 20:00:00+00:00,285.17,286.48,276.89,282.96,329190.951
2020-02-19 00:00:00+00:00,282.96,283.17,277.79,280.69,174318.611
2020-02-19 04:00:00+00:00,280.66,281.74,275.25,276.95,166114.75
2020-02-19 08:00:00+00:00,276.96,283.46,274.54,283.03,244909.224
2020-02-19 12:00:00+00:00,283.02,283.25,278.2,279.9,165999.745
2020-02-19 16:00:00+00:00,279.91,286.7,276.5,277.11,243821.426
2020-02-19 20:00:00+00:00,277.08,277.99,250.0,258.43,682614.941
2020-02-20 00:00:00+00:00,258.39,264.32,257.1,261.05,238437.449
2020-02-20 04:00:00+00:00,261.06,262.47,257.57,261.28,145256.862
2020-02-20 08:00:00+00:00,261.28,261.42,252.54,253.8,223037.158
2020-02-20 12:00:00+00:00,253.74,259.5,247.14,255.32,412213.653
2020-02-20 16:00:00+00:00,255.37,260.28,245.91,256.41,441362.324
2020-02-20 20:00:00+00:00,256.37,262.51,254.26,257.11,158166.543
2020-02-21 00:00:00+00:00,257.18,263.2,253.89,262.27,176674.072
2020-02-21 04:00:00+00:00,262.29,264.19,259.2,260.59,126082.665
2020-02-21 08:00:00+00:00,260.55,263.5,258.0,262.13,131715.869
2020-02-21 12:00:00+00:00,262.13,266.72,261.95,265.39,182182.446
2020-02-21 16:00:00+00:00,265.45,268.5,262.76,264.43,173019.693
2020-02-21 20:00:00+00:00,264.43,266.88,260.07,265.44,195626.55
2020-02-22 00:00:00+00:00,265.45,267.16,261.82,262.95,109306.994
2020-02-22 04:00:00+00:00,262.99,263.18,256.23,258.62,162172.66
2020-02-22 08:00:00+00:00,258.61,262.38,258.1,262.1,118036.884
2020-02-22 12:00:00+00:00,262.1,264.84,260.04,261.32,144346.796
2020-02-22 16:00:00+00:00,261.31,264.0,258.89,261.01,139932.185
2020-02-22 20:00:00+00:00,261.0,263.36,260.95,261.83,79161.899
2020-02-23 00:00:00+00:00,261.82,266.0,261.5,265.76,102377.905
2020-02-23 04:00:00+00:00,265.84,272.23,265.83,270.53,217769.862
2020-02-23 08:00:00+00:00,270.52,275.23,267.18,268.51,230416.973
2020-02-23 12:00:00+00:00,268.47,272.99,268.32,270.4,169258.943
2020-02-23 16:00:00+00:00,270.4,272.04,269.0,271.06,94244.281
2020-02-23 20:00:00+00:00,271.05,275.84,269.7,274.67,126764.016
2020-02-24 00:00:00+00:00,274.66,277.26,265.66,268.32,319529.231
2020-02-24 04:00:00+00:00,268.31,268.99,263.88,267.81,185159.076
2020-02-24 08:00:00+00:00,267.86,272.35,265.74,272.07,155128.747
2020-02-24 12:00:00+00:00,272.09,272.87,266.71,267.84,243079.316
2020-02-24 16:00:00+00:00,267.84,270.92,257.5,263.54,414476.531
2020-02-24 20:00:00+00:00,263.54,266.84,259.83,265.7,165892.122
2020-02-25 00:00:00+00:00,265.69,266.4,261.03,262.04,95811.595
2020-02-25 04:00:00+00:00,262.05,262.92,255.55,257.97,194231.064
2020-02-25 08:00:00+00:00,257.97,263.7,256.26,262.86,212330.354
2020-02-25 12:00:00+00:00,262.85,264.92,250.27,252.67,437055.303
2020-02-25 16:00:00+00:00,252.66,255.27,246.3,250.77,378767.113
2020-02-25 20:00:00+00:00,250.79,253.5,244.57,247.03,245706.228
2020-02-26 00:00:00+00:00,247.03,250.54,236.63,239.46,426642.598
2020-02-26 04:00:00+00:00,239.45,242.75,237.79,238.19,188166.031
2020-02-26 08:00:00+00:00,238.2,240.6,235.22,236.09,264986.847
2020-02-26 12:00:00+00:00,236.1,242.11,226.02,226.66,709292.565
2020-02-26 16:00:00+00:00,226.66,232.58,215.75,229.82,918772.015
2020-02-26 20:00:00+00:00,229.83,231.74,222.05,224.1,221431.746
2020-02-27 00:00:00+00:00,224.13,224.15,210.01,219.1,564577.721
2020-02-27 04:00:00+00:00,219.1,226.57,216.51,225.52,288488.249
2020-02-27 08:00:00+00:00,225.53,231.5,223.6,226.85,365750.541
2020-02-27 12:00:00+00:00,226.85,233.52,225.45,231.23,420809.347
2020-02-27 16:00:00+00:00,231.28,238.58,231.27,235.19,375737.489
2020-02-27 20:00:00+00:00,235.2,235.2,222.83,227.92,359175.987
2020-02-28 00:00:00+00:00,227.93,234.93,227.0,229.99,248239.625
2020-02-28 04:00:00+00:00,229.98,231.0,222.8,224.32,291406.05
2020-02-28 08:00:00+00:00,224.32,227.0,217.24,220.77,451874.387
2020-02-28 12:00:00+00:00,220.81,227.76,214.25,227.38,551783.466
2020-02-28 16:00:00+00:00,227.38,228.89,218.8,222.83,314268.366
2020-02-28 20:00:00+00:00,222.88,230.92,222.38,227.09,169291.292
2020-02-29 00:00:00+00:00,227.04,232.34,226.97,230.35,207765.109
2020-02-29 04:00:00+00:00,230.35,233.33,227.56,229.45,212744.262
2020-02-29 08:00:00+00:00,229.42,230.19,222.21,226.45,246994.413
2020-02-29 12:00:00+00:00,226.46,226.47,221.15,224.0,271575.165
2020-02-29 16:00:00+00:00,224.01,226.23,222.28,225.41,200384.94
2020-02-29 20:00:00+00:00,225.42,225.46,217.14,217.31,169980.361
2020-03-01 00:00:00+00:00,217.37,226.05,216.27,223.88,343091.941
2020-03-01 04:00:00+00:00,223.87,225.11,218.82,220.16,189327.724
2020-03-01 08:00:00+00:00,220.16,224.99,219.06,224.52,214302.411
2020-03-01 12:00:00+00:00,224.56,228.0,219.72,220.53,375127.303
2020-03-01 16:00:00+00:00,220.56,221.66,212.33,216.56,396259.743
2020-03-01 20:00:00+00:00,216.58,221.5,213.67,218.01,256969.401
2020-03-02 00:00:00+00:00,218.01,222.46,216.24,219.05,281209.145
